,competitionIdx,L1,L2,Attendance,Weather,PitchCondition,GoalsHalf1,GoalsHalf2,sum_goals,half_1_percent,half_2_percent,Unnamed: 11,Unnamed: 12,l1_new,uniformly_spaced_point,quantiles,l2_new
9922,135,1.52808448,1.13246046,not defined,Hot,Uneven & Cutting up,5,3,8,62.5,37.5,,,0.9961171,0.117066207,-1.189781164,0.728591174
9923,135,1.67660921,0.827772449,not defined,good,good,0,3,3,0,100,,,0.996120376,0.117078005,-1.18972115,0.728592515
9926,135,2.166197615,1.172234596,not defined,good,Excellent,2,1,3,66.66666667,33.33333333,,,0.996208498,0.117113397,-1.189541134,0.728624809
9927,135,1.703012036,0.940961087,not defined,good,Excellent,0,2,2,0,100,,,0.996224455,0.117125195,-1.189481137,0.728663417
9928,135,1.97470951,0.973818421,not defined,good,Excellent,2,1,3,66.66666667,33.33333333,,,0.996277866,0.117136992,-1.189421145,0.728674978
9935,135,1.593702036,0.942630349,not defined,Light Wind,Excellent,1,1,2,50,50,,,0.996371343,0.117219574,-1.189001317,0.728770067
10029,135,1.372778023,1.125425723,not defined,Hot,good,0,3,3,0,100,,,0.998169065,0.118328536,-1.183383808,0.730017004
10039,135,1.686761314,0.851732165,not defined,good,Excellent,0,2,2,0,100,,,0.998412378,0.11844651,-1.182788396,0.730159629
10050,135,1.699971244,0.956428773,not defined,good,Excellent,1,1,2,50,50,,,0.998579324,0.118576282,-1.182133926,0.730249764
10065,135,1.427452335,1.152451767,not defined,windy,good,1,0,1,100,0,,,0.998891961,0.118753244,-1.181242283,0.730460086
10070,135,1.829119642,1.57985889,not defined,Hot,good,2,1,3,66.66666667,33.33333333,,,0.99906189,0.118812232,-1.180945277,0.730561134
10077,135,1.570254066,1.386072003,not defined,good,Excellent,1,2,3,33.33333333,66.66666667,,,0.999172199,0.118894814,-1.180529643,0.730704607
10091,135,1.707837043,1.136711992,not defined,Hot,good,2,1,3,66.66666667,33.33333333,,,0.999507149,0.119059978,-1.179698988,0.730932384
10100,135,1.884352639,0.893986183,not defined,good,Excellent,0,2,2,0,100,,,0.999682351,0.119166155,-1.179165425,0.731040996
10108,135,1.474386407,1.107915124,not defined,good,Excellent,1,1,2,50,50,,,0.999786037,0.119260535,-1.178691428,0.731139165
10113,135,1.804537822,0.921143041,not defined,good,good,1,2,3,33.33333333,66.66666667,,,0.999829991,0.119319522,-1.178395314,0.731167431
10154,135,1.158588245,1.13286095,not defined,Cold,good,1,0,1,100,0,,,1,0.119803218,-1.17597107,0.731808733
10401,141,1.037277596,1.243342036,not defined,good,good,2,0,2,100,0,,,1.003014312,0.122717191,-1.161510434,0.735671515
11105,142,1.516080037,0.919595016,not defined,good,good,1,3,4,25,75,,,1.016136061,0.131022604,-1.121570247,0.746549019
11214,142,0.994709396,1.492456592,not defined,rainy,not defined,1,0,1,100,0,,,1.018266797,0.132308527,-1.115544747,0.748093033
11223,142,1.302694729,0.999584042,not defined,Light rain,not defined,0,3,3,0,100,,,1.018432212,0.132414704,-1.115049037,0.748250445
11331,142,1.340677201,0.963824469,not defined,good,not defined,2,1,3,66.66666667,33.33333333,,,1.020344547,0.13368883,-1.109121757,0.750092105
11548,142,1.307789161,0.894857068,not defined,good,not defined,0,2,2,0,100,,,1.02429052,0.136248879,-1.097328633,0.753162266
12024,154,1.695830922,0.910993955,not defined,good,good,2,0,2,100,0,,,1.033443508,0.141864471,-1.071980164,0.759909906
12051,154,1.192354434,1.823336166,not defined,good,good,1,2,3,33.33333333,66.66666667,,,1.033928392,0.142183002,-1.070562918,0.760369243
12053,154,1.408844473,1.419635844,not defined,good,good,1,1,2,50,50,,,1.033938679,0.142206597,-1.070458022,0.760376312
12113,154,0.956172898,1.679522503,not defined,Sun,Regular,0,2,2,0,100,,,1.035185618,0.142914445,-1.067316611,0.761155139
12123,154,1.407684253,1.385470776,not defined,good,good,0,1,1,0,100,,,1.035330026,0.143032419,-1.066794066,0.761318068
12157,154,2.261714365,0.883968928,not defined,Sun,Arthificial turf,2,0,2,100,0,,,1.036004496,0.143433533,-1.065019587,0.76181667
12166,154,2.04787561,1.051032167,not defined,Sun,Arthificial turf,3,1,4,75,25,,,1.036212918,0.14353971,-1.064550433,0.761895161
12220,154,1.552994079,1.393516629,not defined,Cold,good,1,1,2,50,50,,,1.037299687,0.144176773,-1.061740415,0.762711166
12231,154,1.342132798,1.498007201,not defined,Cloudy,good,2,1,3,66.66666667,33.33333333,,,1.03745002,0.144306545,-1.061169032,0.762874515
12247,154,2.158916174,0.873411473,not defined,good,Arthificial turf,0,4,4,0,100,,,1.037874879,0.144495305,-1.060338546,0.763132237
12258,154,1.667599363,1.13941442,not defined,Cold,good,1,1,2,50,50,,,1.038045221,0.144625077,-1.059768011,0.763276002
12279,154,1.305675246,1.713054125,not defined,Cold,Uneven & Cutting up,0,1,1,0,100,,,1.038446586,0.144872823,-1.058679764,0.763625457
12291,154,1.753346618,1.387669093,not defined,good,good,0,1,1,0,100,,,1.038632654,0.145014393,-1.058058472,0.763802395
12292,154,1.720719985,0.981499045,not defined,Sun,good,0,2,2,0,100,,,1.038656943,0.14502619,-1.058006716,0.763806515
12304,154,2.017490209,0.93747012,not defined,Sun,Arthificial turf,2,3,5,40,60,,,1.038785667,0.14516776,-1.057385865,0.763967484
12368,154,1.348688323,1.336986679,not defined,good,Arthificial turf,0,1,1,0,100,,,1.039861863,0.145922797,-1.054081523,0.76488348
12404,154,1.742536017,1.269038035,not defined,good,good,3,3,6,50,50,,,1.040587304,0.146347506,-1.052227878,0.765351198
12411,154,2.073764637,1.276384927,not defined,good,Excellent,3,3,6,50,50,,,1.040678651,0.146430088,-1.051867867,0.765435999
12438,154,1.570514319,1.501511527,not defined,rainy,good,0,1,1,0,100,,,1.041056167,0.14674862,-1.050480527,0.765926296
12442,154,1.980462062,0.989641906,not defined,rainy,good,2,1,3,66.66666667,33.33333333,,,1.04114099,0.14679581,-1.050275167,0.765953123
12446,154,1.65689329,1.052144516,not defined,Mild,Regular,1,2,3,33.33333333,66.66666667,,,1.041278923,0.146842999,-1.050069851,0.765997527
12447,154,2.225332438,0.705153653,not defined,good,good,1,3,4,25,75,,,1.041287756,0.146854797,-1.050018529,0.766007004
12470,154,2.094022325,0.826544606,not defined,good,good,2,0,2,100,0,,,1.041665631,0.147126138,-1.048838886,0.766314754
12495,154,1.517695451,1.168598543,not defined,good,Excellent,0,3,3,0,100,,,1.042023433,0.147421075,-1.047558318,0.766720661
12519,154,2.072809766,1.110288467,not defined,good,good,3,2,5,60,40,,,1.042359077,0.147704214,-1.046330587,0.767001623
12521,154,1.080533345,1.882636696,not defined,good,Excellent,1,2,3,33.33333333,66.66666667,,,1.042365645,0.147727809,-1.046228347,0.767069252
12544,154,1.109892675,1.334691045,not defined,good,Regular,1,2,3,33.33333333,66.66666667,,,1.042696217,0.147999151,-1.045053376,0.76739427
12549,154,2.010768581,1.023792766,not defined,good,Arthificial turf,2,3,5,40,60,,,1.042783126,0.148058138,-1.044798138,0.767496533
12551,154,1.283569111,1.112258429,not defined,Mild,Regular,1,2,3,33.33333333,66.66666667,,,1.042804551,0.148081733,-1.044696062,0.7674982
12577,154,2.071422553,0.911046153,not defined,good,Arthificial turf,1,4,5,20,80,,,1.043142434,0.148388467,-1.043370062,0.767903529
12582,154,2.05046778,1.042524174,not defined,good,Arthificial turf,1,3,4,25,75,,,1.043189907,0.148447454,-1.043115272,0.767961081
12585,154,2.092644137,0.837096351,not defined,good,Arthificial turf,1,1,2,50,50,,,1.043229717,0.148482846,-1.042962431,0.768015938
12586,154,1.364454744,1.698478299,not defined,Hot,good,3,2,5,60,40,,,1.043232665,0.148494644,-1.042911489,0.768033236
12609,154,1.536214297,1.193890962,not defined,good,good,0,1,1,0,100,,,1.04350947,0.148765986,-1.041740577,0.768486191
12612,154,2.321906268,1.14856262,not defined,good,good,0,3,3,0,100,,,1.043554778,0.148801378,-1.041587954,0.768545751
12630,154,1.123483099,1.664247449,not defined,Cold,good,3,0,3,100,0,,,1.043860924,0.149013732,-1.040672728,0.768757019
12635,154,1.880936134,1.077239235,not defined,good,good,1,1,2,50,50,,,1.043876278,0.14907272,-1.040418653,0.768822895
12785,155,1.065295553,1.132180528,not defined,Sun,not defined,3,2,5,60,40,,,1.046697861,0.150842339,-1.032827403,0.770886338
13066,156,1.728170124,0.800970963,not defined,good,Excellent,0,1,1,0,100,,,1.051371412,0.154157425,-1.018764358,0.774850462
13105,156,1.300302427,1.163213618,not defined,good,good,1,0,1,100,0,,,1.051996372,0.154617526,-1.016828435,0.775224021
13115,156,1.043024377,1.581977354,not defined,Cold,Wet and Fast,0,5,5,0,100,,,1.052132078,0.154735501,-1.016332658,0.775280225
13145,156,1.125364222,1.449923197,not defined,Cold,not defined,1,5,6,16.66666667,83.33333333,,,1.052460908,0.155089425,-1.014846824,0.775697001
13232,157,0.589518792,3.199999067,not defined,snowy,wet,4,4,8,50,50,,,1.054024487,0.156115804,-1.010550521,0.776971258
13436,157,1.688173743,1.342908372,not defined,Sun,not defined,4,2,6,66.66666667,33.33333333,,,1.057525875,0.158522486,-1.000548845,0.779858537
13484,157,1.308811547,2.02412101,not defined,windy,not defined,1,3,4,25,75,,,1.058288261,0.159088764,-0.998210021,0.780416484
13489,157,1.189947903,1.297328652,not defined,Cold,Arthificial turf,1,1,2,50,50,,,1.05836704,0.159147751,-0.997966707,0.780453714
13536,158,1.409143402,1.227856706,not defined,good,good,2,0,2,100,0,,,1.059062555,0.159702232,-0.995682441,0.781047564
13604,158,1.144269445,0.956254286,not defined,good,Excellent,0,1,1,0,100,,,1.060568341,0.160504459,-0.992386711,0.782139342
13672,158,1.504345558,1.26556705,not defined,good,good,3,3,6,50,50,,,1.061747368,0.161306687,-0.989101725,0.783191133
13696,158,1.56355545,1.185370318,not defined,good,good,0,3,3,0,100,,,1.062246721,0.161589826,-0.987944864,0.78347911
13859,158,1.456350069,1.14472339,not defined,Cold,good,2,0,2,100,0,,,1.064882726,0.163512812,-0.980122561,0.785557758
13890,158,1.293788575,1.494018333,not defined,good,good,1,3,4,25,75,,,1.065430386,0.163878533,-0.978641661,0.785906594
13932,158,0.795613428,1.604980778,not defined,Cold,good,1,0,1,100,0,,,1.066132546,0.164374027,-0.976638699,0.786387201
13957,158,1.374111047,1.047839685,not defined,good,Uneven & Cutting up,0,1,1,0,100,,,1.06660094,0.164668963,-0.975448317,0.786712803
13973,158,1.896153304,0.690364852,not defined,good,Excellent,1,1,2,50,50,,,1.066883415,0.164857723,-0.974687198,0.78697114
13976,158,1.534502001,1.073100514,not defined,Cold,good,1,1,2,50,50,,,1.067030428,0.164893115,-0.974544551,0.787004042
13980,158,1.000710453,1.688521757,not defined,good,good,0,1,1,0,100,,,1.067138491,0.164940305,-0.974354386,0.787076267
13998,158,1.825932516,0.821366335,not defined,good,good,1,0,1,100,0,,,1.067478808,0.165152659,-0.973499078,0.78727858
14022,158,2.045403662,1.040555686,not defined,Cold,good,2,2,4,50,50,,,1.067976527,0.165435798,-0.972359774,0.787586793
14247,158,1.413817428,0.959935237,not defined,good,good,1,2,3,33.33333333,66.66666667,,,1.071720898,0.168090227,-0.961739542,0.790581401
14250,158,2.55698639,0.831510442,not defined,good,good,1,1,2,50,50,,,1.07177024,0.168125619,-0.961598672,0.790609054
14264,158,1.112191199,1.122191193,not defined,Cold,not defined,0,3,3,0,100,,,1.071951582,0.168290784,-0.96094153,0.790762811
14499,164,1.213540281,1.319967152,not defined,Cold,Excellent,0,3,3,0,100,,,1.075735347,0.171063187,-0.949972208,0.793700485
14557,164,0.99460292,1.182866498,not defined,Cold,good,2,2,4,50,50,,,1.076582176,0.17174744,-0.947282433,0.794351366
14584,164,1.042482736,1.123384352,not defined,Cold,Slow due to water,1,1,2,50,50,,,1.076988783,0.172065971,-0.946032632,0.794701873
14632,164,1.904768087,0.728159716,not defined,Cold,Excellent,2,3,5,40,60,,,1.077549651,0.17263225,-0.943814403,0.795291944
14956,165,1.475436961,0.861714765,not defined,Mild,Excellent,0,1,1,0,100,,,1.083188986,0.176454627,-0.928961085,0.799366167
14991,166,1.452911341,1.42010928,not defined,good,Arthificial turf,0,4,4,0,100,,,1.08368033,0.176867538,-0.927368815,0.799909318
15276,171,1.719649896,1.08415997,not defined,good,not defined,0,1,1,0,100,,,1.088505826,0.180229815,-0.914489621,0.803233229
15411,171,1.956353851,0.90976135,not defined,good,not defined,1,3,4,25,75,,,1.090640524,0.181822472,-0.908441622,0.804997298
15481,172,1.675509066,1.135538946,not defined,Cold,Regular,1,1,2,50,50,,,1.091670828,0.182648294,-0.90531867,0.805751882
15482,172,1.789856219,1.294942181,not defined,good,Regular,1,2,3,33.33333333,66.66666667,,,1.091675376,0.182660092,-0.905274121,0.805755508
15580,172,1.672774255,1.080027779,not defined,good,not defined,3,1,4,75,25,,,1.093056261,0.183816243,-0.900916937,0.80716724
15597,172,0.894621433,2.909158146,not defined,Mild,wet,1,1,2,50,50,,,1.093226226,0.1840168,-0.900162839,0.807382714
15672,172,1.990478164,0.954360307,not defined,good,Regular,2,1,3,66.66666667,33.33333333,,,1.094613019,0.184901609,-0.896842027,0.808409629
15692,172,1.592897609,0.859361519,not defined,good,good,0,1,1,0,100,,,1.09481898,0.185137558,-0.895958147,0.808721018
15737,172,1.638414539,1.222161362,not defined,good,good,1,4,5,20,80,,,1.095561523,0.185668444,-0.893971971,0.809356285
15821,172,1.385357694,1.548360212,not defined,Mild,wet,0,1,1,0,100,,,1.096889838,0.186659431,-0.890273845,0.81042759
15839,172,1.635492377,0.999844949,not defined,rainy,Wet and Fast,2,2,4,50,50,,,1.097217978,0.186871785,-0.889482972,0.810580148
15887,172,1.280500217,1.244894209,not defined,good,good,0,3,3,0,100,,,1.097866875,0.187438063,-0.887376694,0.811094464
16169,173,2.30041653,1.393717479,not defined,good,not defined,2,4,6,33.33333333,66.66666667,,,1.102007113,0.190764947,-0.875080889,0.814657612
16323,177,1.653564899,1.15593022,not defined,rainy,Wet and Fast,0,2,2,0,100,,,1.104435918,0.192581756,-0.868421713,0.816531096
16324,177,1.176971171,1.365686424,not defined,good,Excellent,1,1,2,50,50,,,1.104439686,0.192593554,-0.868378597,0.816544841
16354,177,1.782401953,0.608080394,not defined,good,good,0,1,1,0,100,,,1.105074172,0.192947478,-0.867085882,0.816933148
16365,177,0.674003804,2.058849047,not defined,good,good,2,0,2,100,0,,,1.105307343,0.19307725,-0.86661225,0.817035326
16390,177,1.379689184,1.058059648,not defined,snowy,Arthificial turf,2,1,3,66.66666667,33.33333333,,,1.105655057,0.193372186,-0.865536534,0.817435368
16401,177,1.085592646,1.29792458,not defined,rainy,Arthificial turf,2,0,2,100,0,,,1.105851682,0.193501958,-0.865063537,0.817523813
16413,177,0.974994432,1.387973875,not defined,Cold,good,0,1,1,0,100,,,1.106013526,0.193643528,-0.86454776,0.81761002
