,competitionIdx,L1,L2,Attendance,Weather,PitchCondition,GoalsHalf1,GoalsHalf2,sum_goals,half_1_percent,half_2_percent,Unnamed: 11,Unnamed: 12,l1_new,uniformly_spaced_point,quantiles,l2_new
15177,171,1.725252301,0.8661839579999999,without fans,good,good,0,3,3,0.0,100.0,,,1.086600497,0.17906186600000001,-0.9189461640000001,0.801941172
15187,171,1.3466409780000002,1.3934269,without fans,good,good,0,1,1,0.0,100.0,,,1.08681685,0.17917984,-0.91849518,0.802162706
15231,171,1.690603125,1.087162299,without fans,good,good,2,2,4,50.0,50.0,,,1.087430105,0.17969892899999998,-0.9165130659999999,0.8027013620000001
15265,171,1.4537882480000002,1.440789325,without fans,good,good,1,3,4,25.0,75.0,,,1.088211051,0.180100042,-0.914983895,0.8031567470000001
15311,171,1.636665986,1.0119212709999998,without fans,good,good,0,3,3,0.0,100.0,,,1.088984219,0.180642726,-0.912918415,0.803670545
15401,171,1.576909226,1.174193365,without fans,rainy,good,0,2,2,0.0,100.0,,,1.090536254,0.181704497,-0.908888482,0.804840143
15615,172,1.5928677759999998,1.08484665,without fans,good,good,2,2,4,50.0,50.0,,,1.09362779,0.18422915399999998,-0.899364939,0.8076534670000001
15625,172,1.03849067,1.919725895,without fans,Hot,good,4,0,4,100.0,0.0,,,1.093832393,0.184347128,-0.898921909,0.807808862
15793,172,1.086953026,1.711831087,without fans,Hot,good,0,1,1,0.0,100.0,,,1.096279298,0.186329102,-0.8915051979999999,0.80999805
15869,172,1.225458021,1.274756486,without fans,good,good,1,2,3,33.33333333,66.66666667,,,1.097619629,0.187225709,-0.888166087,0.8108987440000001
16297,176,2.576726307,0.774728946,without fans,Heavy rain,Wet and Fast,2,0,2,100.0,0.0,,,1.1040967320000001,0.192275022,-0.8695432820000001,0.8162762109999999
18707,182,1.076418986,0.9890165590000001,without fans,rainy,good,2,1,3,66.66666667,33.33333333,,,1.138468022,0.22070690399999998,-0.769807976,0.844717797
18770,182,0.578929404,1.953029475,without fans,Light Wind,Regular,0,1,1,0.0,100.0,,,1.13946996,0.221450144,-0.7673048459999999,0.845366196
18896,182,2.073239604,0.706178648,without fans,rainy,Wet and Fast,1,3,4,25.0,75.0,,,1.141160331,0.22293662399999997,-0.7623129479999999,0.8468085559999999
19097,182,0.76866111,1.545929974,without fans,good,good,0,2,2,0.0,100.0,,,1.143888386,0.225307914,-0.7543887459999999,0.848733684
20335,196,1.18778106,1.076282143,without fans,good,good,2,2,4,50.0,50.0,,,1.1598976540000001,0.239913171,-0.7065818979999999,0.862571278
20388,196,2.606287897,0.539331597,without fans,good,good,1,0,1,100.0,0.0,,,1.160564509,0.24053843600000002,-0.704571608,0.8633092840000001
20489,198,1.2861976370000001,1.093418768,without fans,Hot,Excellent,1,1,2,50.0,50.0,,,1.161867681,0.24172998,-0.7007485370000001,0.8643631070000001
20624,198,1.414126772,0.8663241,without fans,Cold,good,0,3,3,0.0,100.0,,,1.163535532,0.24332263699999998,-0.6956544240000001,0.8656352070000001
20743,198,1.4243952569999998,0.8496734770000001,without fans,rainy,snowy,0,2,2,0.0,100.0,,,1.164996332,0.244726535,-0.691178983,0.866728948
20877,198,1.379055498,0.8512073490000001,without fans,Cold,Hard or Frozen,0,1,1,0.0,100.0,,,1.166312978,0.246307395,-0.686155923,0.86805402
21061,198,1.276286368,0.8763018220000001,without fans,Light rain,Wet and Fast,0,1,1,0.0,100.0,,,1.168484678,0.24847812800000002,-0.6792866479999999,0.8701693629999999
21160,198,1.199499285,0.8896366,without fans,Mild,Excellent,1,0,1,100.0,0.0,,,1.1696187809999998,0.24964607600000002,-0.67560392,0.87121576
21174,198,1.270177669,0.819163242,without fans,Cold,Excellent,0,1,1,0.0,100.0,,,1.169844903,0.24981124100000002,-0.67508387,0.871377338
22907,205,1.481200888,1.4489904480000002,without fans,windy,good,2,1,3,66.66666667,33.33333333,,,1.191313865,0.270256241,-0.612038203,0.8902986070000001
22909,205,3.686469722,1.110559586,without fans,Cold,Uneven & Cutting up,1,2,3,33.33333333,66.66666667,,,1.191375177,0.270279836,-0.611966879,0.8903029729999999
23080,207,2.6874133430000002,0.683614116,without fans,windy,Excellent,0,3,3,0.0,100.0,,,1.1932163709999999,0.272297202,-0.605880057,0.892071142
23285,207,0.762100533,1.685612567,without fans,Cold,Excellent,1,2,3,33.33333333,66.66666667,,,1.195637627,0.274715681,-0.598612434,0.894261208
23389,207,0.943797158,1.332707422,without fans,good,Uneven & Cutting up,0,3,3,0.0,100.0,,,1.1969513809999999,0.275942617,-0.594937523,0.895309171
23494,207,2.7350655789999996,0.596316659,without fans,Mild,Excellent,1,0,1,100.0,0.0,,,1.1980740429999999,0.277181351,-0.591235408,0.8963959690000001
24542,212,1.562975077,0.685260909,without fans,rainy,Slow due to water,1,0,1,100.0,0.0,,,1.2103636999999998,0.28954509,-0.554714174,0.906720321
24549,212,1.430859469,1.151157797,without fans,Mild,Arthificial turf,0,2,2,0.0,100.0,,,1.210471772,0.289627672,-0.554472758,0.906839622
24594,212,1.426061204,0.907040567,without fans,good,good,1,1,2,50.0,50.0,,,1.210952297,0.290158558,-0.5529215710000001,0.9072820070000001
24617,212,0.950236071,1.8165904999999998,without fans,good,Regular,0,6,6,0.0,100.0,,,1.211270548,0.290429899,-0.5521292560000001,0.907486452
24682,214,1.4170744640000001,0.582871269,without fans,Cold,Slow due to water,2,4,6,33.33333333,66.66666667,,,1.211924266,0.291196734,-0.549891975,0.90819567
24804,214,1.095402557,0.8871926170000001,without fans,Cold,Wet and Fast,0,2,2,0.0,100.0,,,1.213155205,0.292636025,-0.5457001779999999,0.9092892459999999
24812,214,2.283883817,0.446161979,without fans,good,good,2,0,2,100.0,0.0,,,1.213266685,0.292730404,-0.545425642,0.9093612959999999
24925,218,3.02007988,0.236748205,without fans,Cold,Excellent,5,2,7,71.42857143,28.57142857,,,1.2145305020000001,0.294063518,-0.54155219,0.910911404
24926,218,1.9500665030000002,0.767733806,without fans,good,Uneven & Cutting up,0,1,1,0.0,100.0,,,1.214532772,0.294075315,-0.541517948,0.910915495
24928,218,1.1819906409999998,0.8321794690000001,without fans,good,Excellent,2,1,3,66.66666667,33.33333333,,,1.214540478,0.29409891,-0.541449466,0.910930783
24929,218,1.116822751,1.338809702,without fans,Hot,good,1,0,1,100.0,0.0,,,1.214581124,0.29411070699999997,-0.541415226,0.9109384340000001
24930,218,2.370790682,0.45413721,without fans,good,good,2,0,2,100.0,0.0,,,1.214589677,0.294122505,-0.541380987,0.910940601
24931,218,2.396999825,0.633944735,without fans,Cold,good,2,1,3,66.66666667,33.33333333,,,1.214593649,0.294134302,-0.5413467479999999,0.9109478209999999
24932,218,1.6817591509999998,0.769893996,without fans,Cold,good,2,1,3,66.66666667,33.33333333,,,1.21459598,0.29414609999999997,-0.54131251,0.91097122
24933,218,2.056365991,0.422367992,without fans,good,good,5,8,13,38.46153846,61.53846154,,,1.2145974240000001,0.294157897,-0.541278272,0.910993955
24934,218,1.718943162,0.490851616,without fans,good,good,0,4,4,0.0,100.0,,,1.214604489,0.294169695,-0.541244035,0.910997662
24935,218,1.88431232,0.767172493,without fans,Cold,good,0,1,1,0.0,100.0,,,1.214610318,0.294181492,-0.541209799,0.911005243
24937,218,1.0,1.0,without fans,good,good,3,4,7,42.85714286,57.14285714,,,1.214632509,0.294205087,-0.5411413279999999,0.911007329
24938,218,2.036252593,0.521469787,without fans,Cold,Excellent,2,3,5,40.0,60.0,,,1.214646025,0.294216885,-0.541107094,0.911008075
24939,218,1.6381316019999999,0.7997668059999999,without fans,Mild,good,1,2,3,33.33333333,66.66666667,,,1.214646924,0.294228682,-0.54107286,0.9110115329999999
24940,218,1.153299829,0.858960026,without fans,windy,good,1,0,1,100.0,0.0,,,1.2146499720000001,0.294240479,-0.541038627,0.911042433
24941,218,1.047285725,1.689185444,without fans,good,good,1,4,5,20.0,80.0,,,1.21465135,0.294252277,-0.541004394,0.911043568
24942,218,1.677126114,0.5676172039999999,without fans,Cold,Excellent,1,2,3,33.33333333,66.66666667,,,1.214652795,0.294264074,-0.540970163,0.91104588
24943,218,2.5,0.3,without fans,good,Excellent,1,2,3,33.33333333,66.66666667,,,1.214718221,0.294275872,-0.540935931,0.911046153
24945,218,0.46860488,1.8532392080000002,without fans,Hot,good,2,3,5,40.0,60.0,,,1.214727263,0.294299467,-0.540867471,0.911069463
24946,218,1.442374209,0.758021715,without fans,Hot,good,1,0,1,100.0,0.0,,,1.214733985,0.29431126399999996,-0.540833241,0.911076315
24947,218,1.3513458,0.99,without fans,Cold,Uneven & Cutting up,0,4,4,0.0,100.0,,,1.214738789,0.29432306199999997,-0.540799013,0.911092534
24948,218,0.966653813,1.2175798290000002,without fans,Hot,good,0,1,1,0.0,100.0,,,1.214746907,0.294334859,-0.540764785,0.911093963
24949,218,1.1753257959999999,0.8397235820000001,without fans,good,good,2,0,2,100.0,0.0,,,1.214748575,0.294346657,-0.5407305570000001,0.911120193
24950,218,1.600428435,0.833514832,without fans,Cold,good,0,3,3,0.0,100.0,,,1.21475131,0.294358454,-0.540696331,0.91114469
25801,225,1.476486299,1.453806947,without fans,good,good,0,3,3,0.0,100.0,,,1.225160175,0.304398094,-0.511792576,0.920011641
26025,226,1.121923466,1.0569972109999999,without fans,good,good,0,1,1,0.0,100.0,,,1.227840351,0.307040725,-0.504256061,0.9221008209999999
26183,226,1.932277059,0.541213162,without fans,good,good,2,2,4,50.0,50.0,,,1.229839827,0.30890472399999996,-0.49895732600000003,0.92371476
26212,226,1.621629195,0.9684729870000001,without fans,windy,good,2,2,4,50.0,50.0,,,1.230193932,0.30924685,-0.497986298,0.923952115
26238,226,3.405584302,0.346509474,without fans,Cloudy,Wet and Fast,1,2,3,33.33333333,66.66666667,,,1.230453009,0.309553584,-0.49711611899999997,0.9241685009999999
26573,226,2.07554525,0.616619711,without fans,Cold,good,0,2,2,0.0,100.0,,,1.23421908,0.313505734,-0.48593751799999996,0.927413308
26609,226,1.6616459609999998,0.851276083,without fans,Hot,good,3,3,6,50.0,50.0,,,1.234702103,0.313930442,-0.484739865,0.9277786709999999
26748,228,1.382685631,0.8363368520000001,without fans,Cold,good,1,2,3,33.33333333,66.66666667,,,1.2364450059999998,0.315570289,-0.480122094,0.929086105
26766,228,1.311397675,1.30989673,without fans,Cold,Excellent,2,3,5,40.0,60.0,,,1.236651167,0.315782644,-0.47952486,0.929286725
26776,228,1.083328983,1.161651483,without fans,good,Arthificial turf,1,2,3,33.33333333,66.66666667,,,1.2368209940000001,0.315900618,-0.47919313700000005,0.929410983
26813,228,1.780553803,0.951409416,without fans,rainy,good,1,2,3,33.33333333,66.66666667,,,1.237141649,0.31633712399999997,-0.47796621899999997,0.929702831
26824,228,1.563215131,1.094024939,without fans,good,Uneven & Cutting up,1,0,1,100.0,0.0,,,1.2373475729999999,0.316466896,-0.477601599,0.9298416270000001
26839,228,1.055438665,0.8756132179999999,without fans,good,Arthificial turf,0,1,1,0.0,100.0,,,1.237513645,0.316643858,-0.47710449200000005,0.929938594
26840,228,1.606350636,0.598945124,without fans,good,Uneven & Cutting up,0,1,1,0.0,100.0,,,1.237523296,0.316655656,-0.477071355,0.930004446
26842,228,1.546310694,0.795440039,without fans,good,Arthificial turf,1,2,3,33.33333333,66.66666667,,,1.23752659,0.316679251,-0.47700508399999997,0.9300628040000001
26863,228,1.360901734,1.138949851,without fans,Mild,Regular,1,0,1,100.0,0.0,,,1.237718474,0.316926997,-0.476309365,0.930240772
26882,228,1.08691913,1.206543736,without fans,Hot,Arthificial turf,1,1,2,50.0,50.0,,,1.237966678,0.31715114899999997,-0.47568010299999997,0.9303730859999999
26885,228,1.35478925,0.954682589,without fans,good,Arthificial turf,0,2,2,0.0,100.0,,,1.238020728,0.317186541,-0.47558076299999996,0.930399958
26889,228,1.532007642,1.082613332,without fans,good,Arthificial turf,1,1,2,50.0,50.0,,,1.238062147,0.317233731,-0.475448317,0.930415515
26893,228,1.273511405,1.089948587,without fans,good,good,0,1,1,0.0,100.0,,,1.2381001809999999,0.317280921,-0.47531588,0.93051165
26906,228,1.9134588330000002,0.576153696,without fans,good,Uneven & Cutting up,1,1,2,50.0,50.0,,,1.238212288,0.317434288,-0.474885515,0.930584465
26910,228,1.607559688,0.6768433420000001,without fans,good,Arthificial turf,1,0,1,100.0,0.0,,,1.238221882,0.317481478,-0.47475311299999995,0.9306122720000001
26914,228,1.392306839,0.872084539,without fans,good,Arthificial turf,1,0,1,100.0,0.0,,,1.238278458,0.317528668,-0.47462071899999997,0.93068592
26926,228,2.189523003,0.613270387,without fans,good,Arthificial turf,3,0,3,100.0,0.0,,,1.238478734,0.31767023699999997,-0.474223588,0.930824917
26957,228,1.26807802,1.058840053,without fans,good,Arthificial turf,1,0,1,100.0,0.0,,,1.238861308,0.318035959,-0.47319801,0.9310355929999999
26960,228,2.4763172890000003,0.708866999,without fans,good,Uneven & Cutting up,0,3,3,0.0,100.0,,,1.238864872,0.318071351,-0.473098787,0.931051672
26963,228,1.180974604,0.9616650929999999,without fans,Cold,good,1,4,5,20.0,80.0,,,1.238951728,0.318106743,-0.472999569,0.931095007
26979,228,0.7318992529999999,1.9130468180000002,without fans,not defined,good,0,2,2,0.0,100.0,,,1.239194878,0.31829550300000004,-0.472470483,0.9312716870000001
27007,228,1.111577543,1.4338814069999999,without fans,good,Arthificial turf,1,2,3,33.33333333,66.66666667,,,1.2394299009999998,0.318625832,-0.471544901,0.931646718
27031,228,1.00468227,1.321584046,without fans,good,good,2,0,2,100.0,0.0,,,1.23974181,0.31890897100000004,-0.470751866,0.9319160940000001
27035,228,1.767078779,0.884337272,without fans,Cold,Arthificial turf,0,6,6,0.0,100.0,,,1.239790193,0.318956161,-0.470619722,0.9319353859999999
27043,228,1.3261758999999997,1.072237705,without fans,good,good,1,2,3,33.33333333,66.66666667,,,1.2398858640000001,0.31905054,-0.470355459,0.9319853770000001
27062,228,1.2105927429999999,1.036834234,without fans,good,Uneven & Cutting up,0,2,2,0.0,100.0,,,1.240100151,0.31927469199999997,-0.469727967,0.932154475
27229,233,1.061573341,1.324299188,without fans,Mild,Regular,1,1,2,50.0,50.0,,,1.241646909,0.321244868,-0.464220555,0.933772844
28315,237,1.694767619,0.714588848,without fans,good,good,1,3,4,25.0,75.0,,,1.2551326170000001,0.334056911,-0.428738112,0.9447581079999999
28347,237,1.095160572,1.201539396,without fans,Mild,good,1,2,3,33.33333333,66.66666667,,,1.255567865,0.33443443,-0.42770094799999997,0.944967998
28378,237,1.672903981,0.932957571,without fans,good,Excellent,1,0,1,100.0,0.0,,,1.2559277229999999,0.334800151,-0.426696635,0.94518539
28381,237,1.730737666,0.7312175209999999,without fans,good,good,2,2,4,50.0,50.0,,,1.2559556570000001,0.334835543,-0.42659946600000004,0.94522474
28749,245,2.514676746,1.2295961009999998,without fans,rainy,Wet and Fast,2,0,2,100.0,0.0,,,1.260065485,0.339177009,-0.41471026299999997,0.949130647
28750,245,1.6456775000000001,1.7635229769999998,without fans,windy,Wet and Fast,0,2,2,0.0,100.0,,,1.260068594,0.33918880700000004,-0.414678036,0.949143099
28758,245,1.6172338469999998,1.617692446,without fans,good,Excellent,0,1,1,0.0,100.0,,,1.2601340570000001,0.339283186,-0.414420235,0.9492368309999999
28764,245,1.6508088319999998,1.836104269,without fans,Cold,Arthificial turf,3,1,4,75.0,25.0,,,1.2601765090000001,0.33935397100000003,-0.414226902,0.949273952
28775,245,2.6739246359999997,1.043220587,without fans,good,Excellent,0,1,1,0.0,100.0,,,1.2602723470000001,0.33948374299999995,-0.413872498,0.949460119
28778,245,1.215604992,1.7824499569999999,without fans,good,Excellent,0,3,3,0.0,100.0,,,1.260299088,0.339519135,-0.41377585100000003,0.949475583
28781,245,1.384300748,1.9317848380000002,without fans,High Wind,Arthificial turf,3,2,5,60.0,40.0,,,1.260325446,0.33955452799999997,-0.413679209,0.9494980559999999
28784,245,2.7531681289999996,1.018544559,without fans,windy,Wet and Fast,1,1,2,50.0,50.0,,,1.260358365,0.33958992,-0.41358257,0.949555519
29047,248,1.17934452,1.1797256059999999,without fans,good,good,1,1,2,50.0,50.0,,,1.263208442,0.34269265299999996,-0.405125443,0.952161227
29255,248,1.4699971109999999,0.631647827,without fans,good,good,2,3,5,40.0,60.0,,,1.265460021,0.345146524,-0.39845740700000004,0.954314962
29367,248,1.6652739319999998,0.949740777,without fans,Cold,good,1,1,2,50.0,50.0,,,1.266761362,0.34646784,-0.394874269,0.9551954020000001
30701,252,1.3593751719999998,1.229762865,without fans,good,good,1,4,5,20.0,80.0,,,1.282178139,0.36220565299999996,-0.352569366,0.968229232
31015,253,1.206336008,0.95137244,without fans,Cold,Uneven & Cutting up,2,2,4,50.0,50.0,,,1.285333223,0.36591005600000004,-0.342705383,0.971118747
34378,267,2.399474381,1.2356782720000001,without fans,good,Arthificial turf,3,4,7,42.85714286,57.14285714,,,1.322791333,0.40558491799999996,-0.238917138,1.001195742
34381,267,2.033107834,1.5727716930000002,without fans,Heavy rain,good,1,0,1,100.0,0.0,,,1.322820658,0.405620311,-0.238825855,1.001232631
34385,267,1.202448733,2.474084371,without fans,Cold,good,3,4,7,42.85714286,57.14285714,,,1.322847255,0.4056675,-0.238704147,1.001256328
34402,267,1.978732021,1.5789472880000002,without fans,Hot,good,1,1,2,50.0,50.0,,,1.323043014,0.405868057,-0.238186929,1.001453694
34431,267,4.555167791000001,0.805891386,without fans,good,good,0,4,4,0.0,100.0,,,1.323216596,0.406210184,-0.237304763,1.0017904709999998
34433,267,2.187855266,0.854692986,without fans,Cold,good,0,1,1,0.0,100.0,,,1.323248937,0.406233778,-0.23724393100000002,1.001797682
34457,267,1.555559519,2.108848718,without fans,good,good,2,0,2,100.0,0.0,,,1.323452529,0.40651691799999995,-0.236514013,1.002020911
34478,267,1.994791755,1.808645269,without fans,good,Arthificial turf,1,4,5,20.0,80.0,,,1.323635723,0.406764664,-0.23587543800000002,1.002183823
34479,267,3.006407447,0.820220264,without fans,good,Arthificial turf,2,5,7,28.57142857,71.42857143,,,1.32365824,0.406776462,-0.23584503199999998,1.002191134
34506,267,1.355275368,2.108144915,without fans,good,good,1,2,3,33.33333333,66.66666667,,,1.323977386,0.40709499299999996,-0.23502415399999999,1.002405571
34509,267,3.6969978219999997,0.49989331,without fans,good,good,2,1,3,66.66666667,33.33333333,,,1.3239833890000001,0.407130386,-0.234932955,1.002473379
34510,267,3.3385542389999996,0.582142445,without fans,Hot,good,3,5,8,37.5,62.5,,,1.323985494,0.407142183,-0.234902556,1.002489765
34520,267,1.752732921,1.574783414,without fans,good,good,1,2,3,33.33333333,66.66666667,,,1.324067031,0.407260158,-0.234598576,1.002590105
34526,267,1.144703692,2.630394945,without fans,good,good,2,4,6,33.33333333,66.66666667,,,1.3240929479999999,0.40733094200000003,-0.23441619800000002,1.0026870490000002
34537,267,2.255713824,1.772831616,without fans,good,good,3,4,7,42.85714286,57.14285714,,,1.324235164,0.407460714,-0.23408185899999998,1.0027672570000001
34538,267,2.910390674,0.705925632,without fans,Hot,good,0,3,3,0.0,100.0,,,1.324238548,0.407472512,-0.234051466,1.002770745
34541,267,1.077396785,2.8650801789999996,without fans,rainy,good,1,3,4,25.0,75.0,,,1.324255482,0.407507904,-0.23396028800000002,1.002790626
34544,267,2.847414169,1.161264249,without fans,good,good,4,1,5,80.0,20.0,,,1.3243099790000001,0.407543297,-0.233869112,1.002801672
34705,269,1.8387337819999998,0.72801038,without fans,Sun,Uneven & Cutting up,1,2,3,33.33333333,66.66666667,,,1.32622807,0.40944268799999994,-0.228978823,1.00448135
34742,270,1.281164996,0.9166702109999999,without fans,Cloudy,Arthificial turf,0,1,1,0.0,100.0,,,1.3266335340000002,0.409879194,-0.227855745,1.004745126
35246,274,1.833271994,0.5804697870000001,without fans,good,good,1,2,3,33.33333333,66.66666667,,,1.332018225,0.415825114,-0.212585568,1.009132086
35379,274,1.07981617,0.802944643,without fans,Sun,Excellent,0,3,3,0.0,100.0,,,1.333520723,0.41739417700000003,-0.208564337,1.010317823
35394,274,1.0332129829999999,1.304121205,without fans,Cold,Excellent,0,2,2,0.0,100.0,,,1.333755524,0.417571139,-0.208111027,1.01047892
35503,274,1.2746644059999999,0.9216447640000001,without fans,Hot,good,1,0,1,100.0,0.0,,,1.334988565,0.418857062,-0.204818255,1.0114314629999999
35607,274,1.1230500159999999,1.04777816,without fans,Cold,good,0,2,2,0.0,100.0,,,1.336144787,0.42008399799999996,-0.201678597,1.012324835
35629,274,1.224405035,0.87237737,without fans,good,good,0,1,1,0.0,100.0,,,1.336327933,0.420343542,-0.201014694,1.012507575
35630,274,1.64345082,0.570879647,without fans,Hot,Uneven & Cutting up,0,1,1,0.0,100.0,,,1.33633562,0.42035534,-0.20098451899999997,1.0125115690000002
35690,274,0.98468581,1.174987383,without fans,Hot,good,1,2,3,33.33333333,66.66666667,,,1.337068688,0.421063187,-0.199174336,1.013139655
35767,274,1.241492038,0.777557304,without fans,stormy,good,1,0,1,100.0,0.0,,,1.338095314,0.421971592,-0.196852222,1.013916408
35927,274,1.267025763,0.854071177,without fans,Hot,Excellent,1,3,4,25.0,75.0,,,1.339660087,0.423859186,-0.192030428,1.01558923
35928,274,1.223563398,1.226173491,without fans,good,Excellent,2,2,4,50.0,50.0,,,1.339671833,0.423870983,-0.192000306,1.015617119
35963,274,1.273761366,0.988823525,without fans,windy,good,1,4,5,20.0,80.0,,,1.340022364,0.424283894,-0.190946143,1.015892752
36200,274,1.248585358,0.7478833490000001,without fans,windy,good,1,3,4,25.0,75.0,,,1.342421136,0.427079892,-0.183813475,1.018331631
36205,274,1.030201875,1.102245578,without fans,Cloudy,Regular,1,0,1,100.0,0.0,,,1.3424808590000001,0.42713888,-0.183663099,1.018360667
36254,275,1.9062334630000002,0.5686357710000001,without fans,good,Excellent,0,1,1,0.0,100.0,,,1.342963903,0.427716955,-0.18218963,1.018805474
36363,276,1.40627229,1.5591613009999998,without fans,Cold,Arthificial turf,1,1,2,50.0,50.0,,,1.344321378,0.429002879,-0.178913328,1.019789605
36447,281,1.559263563,0.6823911340000001,without fans,good,Excellent,1,1,2,50.0,50.0,,,1.345322203,0.429993865,-0.176389783,1.020593378
37061,284,0.933801855,1.5045711959999999,without fans,Cloudy,Arthificial turf,1,2,3,33.33333333,66.66666667,,,1.3523762559999999,0.437237506,-0.157976885,1.026334185
37065,284,3.2711324939999997,0.453315951,without fans,good,Arthificial turf,3,1,4,75.0,25.0,,,1.3524147930000001,0.43728469600000003,-0.157857114,1.026386724
37074,284,1.1453264890000001,1.072091366,without fans,Cold,Arthificial turf,0,3,3,0.0,100.0,,,1.3525235830000002,0.43739087299999996,-0.157587636,1.026458988
37301,286,1.6674728419999998,0.831307262,without fans,good,good,2,0,2,100.0,0.0,,,1.3551960459999999,0.440068897,-0.150794539,1.0287183340000001
37487,286,1.9042518780000002,0.838021542,without fans,good,Excellent,1,3,4,25.0,75.0,,,1.357259371,0.442263225,-0.145233585,1.030627743
38131,290,1.3494672730000001,0.804273358,without fans,Hot,Excellent,2,1,3,66.66666667,33.33333333,,,1.364225361,0.44986079,-0.126013068,1.036599797
38159,290,1.3199745520000001,0.7452304679999999,without fans,good,good,1,0,1,100.0,0.0,,,1.36449931,0.450191119,-0.1251785,1.036851631
38169,290,1.0946940459999999,1.277519004,without fans,Hot,Excellent,5,1,6,83.33333333,16.66666667,,,1.364644205,0.450309093,-0.124880461,1.036947923
38184,290,1.689936794,0.68027925,without fans,good,Wet and Fast,0,2,2,0.0,100.0,,,1.364917207,0.450486055,-0.124433424,1.037098023
38311,290,1.765853885,0.898102126,without fans,good,Excellent,1,0,1,100.0,0.0,,,1.3663944769999998,0.45198433299999996,-0.120649492,1.038055426
38405,290,1.849849852,0.531865037,without fans,good,Excellent,0,1,1,0.0,100.0,,,1.367564761,0.453093294,-0.11784990199999999,1.0389452190000001
38460,291,0.8224967759999999,2.1527319019999998,without fans,good,Regular,0,1,1,0.0,100.0,,,1.368123129,0.453742155,-0.116212274,1.039607154
38628,301,1.356697952,1.420737387,without fans,good,Excellent,4,0,4,100.0,0.0,,,1.370041001,0.45572412799999995,-0.111211974,1.041360715
38755,301,1.411699052,1.313022018,without fans,Mild,good,1,3,4,25.0,75.0,,,1.3715585890000002,0.457222406,-0.10743383699999999,1.042689389
40172,305,1.091039899,1.50525203,without fans,good,Arthificial turf,1,2,3,33.33333333,66.66666667,,,1.388654574,0.47393940799999995,-0.065370745,1.056050458
40246,306,1.4923015419999999,0.750120529,without fans,good,good,0,1,1,0.0,100.0,,,1.389583276,0.47481242,-0.063177903,1.056837489
40256,306,2.6167716430000003,0.45722749,without fans,good,Excellent,1,2,3,33.33333333,66.66666667,,,1.389687684,0.474930395,-0.062881596,1.056912722
40524,308,1.232035633,1.0958821840000001,without fans,Cold,Excellent,1,3,4,25.0,75.0,,,1.392834549,0.478092115,-0.054942555,1.059395394
40617,308,2.871652596,0.63087764,without fans,windy,Excellent,1,3,4,25.0,75.0,,,1.393931509,0.479189278,-0.052188424000000004,1.060317207
41195,308,0.757420883,2.098921428,without fans,Cold,good,0,1,1,0.0,100.0,,,1.400532637,0.486008211,-0.035079407,1.066115857
41356,309,2.059387775,1.322547532,without fans,Cold,Arthificial turf,1,0,1,100.0,0.0,,,1.402451145,0.48790760200000005,-0.030315789,1.067759841
41367,309,2.340398326,1.504669841,without fans,good,good,1,5,6,16.66666667,83.33333333,,,1.402606311,0.48803737399999997,-0.029990351000000002,1.067858195
41383,309,1.3727180419999998,1.974528448,without fans,windy,good,0,2,2,0.0,100.0,,,1.4028607530000001,0.488226134,-0.029516992000000002,1.068057906
41384,309,1.783730729,1.628526301,without fans,rainy,Wet and Fast,3,1,4,75.0,25.0,,,1.4028994019999999,0.488237931,-0.029487407,1.068060963
41387,309,2.8020803310000004,1.304061064,without fans,good,good,5,0,5,100.0,0.0,,,1.40293674,0.488273324,-0.029398652999999997,1.068099908
41389,309,1.3201525379999999,2.14296737,without fans,Cloudy,Regular,3,1,4,75.0,25.0,,,1.402950811,0.488296919,-0.029339484,1.0681114
42092,313,1.267036458,0.9719335029999999,without fans,Cold,Excellent,3,3,6,50.0,50.0,,,1.41149014,0.496590534,-0.008546369,1.075104974
42125,313,1.3999630440000002,1.045833535,without fans,Mild,Excellent,0,2,2,0.0,100.0,,,1.411949405,0.49697985,-0.007570466,1.075441995
42126,313,1.2860041979999999,1.081877633,without fans,good,Excellent,1,0,1,100.0,0.0,,,1.411960308,0.49699164700000004,-0.007540893000000001,1.075443997
42131,313,1.749998493,0.9758171940000001,without fans,Hot,Excellent,1,1,2,50.0,50.0,,,1.412056975,0.497050635,-0.00739303,1.075489153
42231,313,1.071470133,1.097231662,without fans,Hot,Excellent,0,1,1,0.0,100.0,,,1.413606839,0.498230381,-0.004435792,1.076481645
42286,313,1.119457913,1.102189384,without fans,Hot,good,0,1,1,0.0,100.0,,,1.4142251280000002,0.49887924100000003,-0.002809329,1.077040018
42360,313,1.331971816,1.0562337290000001,without fans,Mild,Regular,1,0,1,100.0,0.0,,,1.415187763,0.499752253,-0.0006210090000000001,1.0779365490000001
43740,328,2.741925575,0.582990149,without fans,good,good,1,4,5,20.0,80.0,,,1.4316924030000002,0.51603275,0.040198968,1.091729771
43897,332,1.023888767,1.222684829,without fans,Sun,good,0,1,1,0.0,100.0,,,1.433691366,0.517884951,0.044845952,1.093418768
44033,332,1.534416466,0.962024091,without fans,Cold,good,0,2,2,0.0,100.0,,,1.435107045,0.519489406,0.048872144000000006,1.094877025
44283,332,1.750916013,1.052358152,without fans,Hot,good,1,1,2,50.0,50.0,,,1.438175665,0.522438771,0.056275347,1.0972401059999999
